Latitude,Longitude,CrimeGroup_Name,Year,Month,Day
13.337232,77.112423,THEFT,2024,1,Tuesday
13.333622,77.111809,THEFT,2024,1,Wednesday
13.336723,77.107544,MISSING PERSON,2024,1,Wednesday
13.335081,77.112023,BURGLARY - NIGHT,2024,2,Monday
13.333847,77.109483,THEFT,2024,2,Saturday
13.334334,77.112031,CASES OF HURT,2024,2,Sunday
13.336524,77.105969,CHEATING,2024,2,Monday
13.337841,77.117351,THEFT,2024,2,Sunday
13.331599,77.111073,THEFT,2024,2,Tuesday
13.331185,77.12422,MISSING PERSON,2024,2,Wednesday
13.333461,77.105807,THEFT,2024,2,Thursday
13.331166,77.111809,THEFT,2024,3,Tuesday
13.330131,77.120222,MISSING PERSON,2024,3,Tuesday
13.342811,77.119696,CHEATING,2024,3,Tuesday
13.338348,77.113675,THEFT,2024,3,Tuesday
13.341985,77.121083, CYBER CRIME,2024,3,Wednesday
13.220348,76.492098,MOLESTATION,2024,1,Thursday
13.22105,76.272,THEFT,2024,1,Monday
13.126787,76.493941,MISSING PERSON,2024,2,Monday
13.92778,76.55564,MOLESTATION,2024,2,Wednesday
13.3418,76.4458,CASES OF HURT,2024,2,Thursday
13.165717,76.555435,MOLESTATION,2024,2,Friday
13.175772,76.490289,MISSING PERSON,2024,2,Tuesday
13.165717,76.555435,RIOTS,2024,3,Wednesday
13.16579,76.55564,Karnataka State Local Act,2024,3,Saturday
13.16579,76.55564,Karnataka State Local Act,2024,3,Saturday
13.88754,76.92045,KARNATAKA POLICE ACT 1963,2024,1,Monday
13.899522,74.258966,THEFT,2024,1,Friday
13.88754,76.92045,BURGLARY - NIGHT,2024,1,Tuesday
13.88754,74.92045,Karnataka State Local Act,2024,1,Thursday
14.0689,76.9369,Karnataka State Local Act,2024,1,Thursday
13.231231,74.746043,Karnataka State Local Act,2024,1,Thursday
13.887511,76.920433,Karnataka State Local Act,2024,1,Thursday
13.7855,74.258,MOLESTATION,2024,1,Monday
14.005222,74.256894,THEFT,2024,1,Wednesday
13.88891,76.919711,Karnataka State Local Act,2024,2,Sunday
14.014311,76.935933,BURGLARY - NIGHT,2024,2,Monday
13.565373,74.258844,THEFT,2024,2,Tuesday
13.8889,76.9197,CASES OF HURT,2024,2,Wednesday
13.8908,76.8824,CASES OF HURT,2024,2,Thursday
14.082905,77.279288,KARNATAKA POLICE ACT 1963,2024,1,Saturday
14.008313,77.04098,MISSING PERSON,2024,1,Wednesday
14.046613,77.293131,THEFT,2024,1,Wednesday
14.008313,77.034666,KARNATAKA POLICE ACT 1963,2024,2,Saturday
14.281904,77.176706,CHEATING,2024,2,Wednesday
14.008313,77.04098,MISSING PERSON,2024,2,Friday
14.035004,77.197557,CHEATING,2024,2,Wednesday
14.008313,77.034666,KARNATAKA POLICE ACT 1963,2024,2,Thursday
14.008313,77.034666,KARNATAKA POLICE ACT 1963,2024,2,Saturday
14.161817,77.302736,KARNATAKA POLICE ACT 1963,2024,2,Monday
14.008313,77.04098,MISSING PERSON,2024,2,Tuesday
14.031366,77.176078,KARNATAKA POLICE ACT 1963,2024,2,Thursday
14.008313,77.04098,KARNATAKA POLICE ACT 1963,2024,2,Friday
14.008313,77.176078,THEFT,2024,2,Tuesday
14.098889,77.243389,MISSING PERSON,2024,2,Thursday
14.082905,77.279288,CASES OF HURT,2024,2,Thursday
14.167065,77.279288,CASES OF HURT,2024,3,Sunday
14.098889,77.23066,KARNATAKA POLICE ACT 1963,2024,3,Tuesday
14.008313,77.034666,MISSING PERSON,2024,3,Thursday
13.744966,76.911664,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
13.732108,76.890629,Karnataka State Local Act,2024,1,Thursday
13.744238,76.903498,THEFT,2024,1,Friday
13.744275,76.903498,THEFT,2024,1,Friday
13.748927,76.897849,CHEATING,2024,1,Friday
13.744285,76.903498,Karnataka State Local Act,2024,1,Friday
13.653276,76.846277,CHEATING,2024,1,Saturday
13.444134,76.728455,CHEATING,2024,1,Sunday
13.385077,76.54103,CHEATING,2024,1,Sunday
13.744285,76.903498,Karnataka State Local Act,2024,1,Monday
13.746546,76.899021,THEFT,2024,1,Wednesday
13.744285,76.903498,Karnataka State Local Act,2024,1,Saturday
13.744285,76.903498,Karnataka State Local Act,2024,1,Saturday
13.744285,76.903498,Karnataka State Local Act,2024,1,Monday
13.744285,76.903498,Karnataka State Local Act,2024,1,Monday
13.744285,76.903498,Karnataka State Local Act,2024,1,Tuesday
13.744289,76.903498,BURGLARY - NIGHT,2024,1,Wednesday
13.44365,76.771504,MISSING PERSON,2024,1,Wednesday
13.744285,76.903498,THEFT,2024,1,Thursday
13.744285,76.903498,Karnataka State Local Act,2024,1,Thursday
13.744285,76.903498,Karnataka State Local Act,2024,1,Wednesday
13.73692,76.921003,CHEATING,2024,1,Wednesday
13.744285,76.903498,Karnataka State Local Act,2024,1,Thursday
13.636017,76.747555,CASES OF HURT,2024,1,Friday
13.701057,76.53517,CASES OF HURT,2024,1,Saturday
13.744285,76.903498,KARNATAKA POLICE ACT 1963,2024,1,Monday
13.744285,76.903498,KARNATAKA POLICE ACT 1963,2024,1,Monday
13.744285,76.903498,THEFT,2024,1,Tuesday
13.744285,76.903498,THEFT,2024,1,Tuesday
13.444134,76.752504,CASES OF HURT,2024,1,Wednesday
13.744285,76.903498,THEFT,2024,2,Thursday
13.598432,76.789758,MISSING PERSON,2024,2,Tuesday
13.744285,76.903498,Karnataka State Local Act,2024,2,Friday
13.744238,76.903498,Karnataka State Local Act,2024,2,Tuesday
13.744285,76.903498,Karnataka State Local Act,2024,2,Thursday
13.770784,76.915198,RIOTS,2024,2,Saturday
13.232305,76.251529,KARNATAKA POLICE ACT 1963,2024,2,Saturday
13.744238,76.903498,THEFT,2024,2,Monday
13.744285,76.903498,Karnataka State Local Act,2024,2,Tuesday
13.609085,76.7471,MISSING PERSON,2024,2,Tuesday
13.744285,76.903498,BURGLARY - NIGHT,2024,2,Wednesday
13.44413,76.728455,CASES OF HURT,2024,2,Wednesday
13.658883,76.760977,MISSING PERSON,2024,2,Thursday
13.744289,76.903498,THEFT,2024,2,Friday
13.744238,76.903498,BURGLARY - NIGHT,2024,2,Saturday
13.643456,76.855465,CHEATING,2024,2,Wednesday
13.744142,76.903577,MISSING PERSON,2024,3,Friday
13.744285,76.903498,KARNATAKA POLICE ACT 1963,2024,3,Friday
13.744014,76.535176,CASES OF HURT,2024,3,Sunday
13.744285,76.903498,Karnataka State Local Act,2024,3,Sunday
13.744289,76.903498,THEFT,2024,3,Tuesday
13.744289,76.903498,Karnataka State Local Act,2024,3,Thursday
13.744285,76.903498,THEFT,2024,3,Sunday
13.443658,76.535176,RIOTS,2024,3,Sunday
13.769656,76.914826,CASES OF HURT,2024,3,Sunday
13.796379,76.803906,BURGLARY - NIGHT,2024,1,Tuesday
13.796232,76.802105,MISSING PERSON,2024,1,Tuesday
13.796382,76.803908,MISSING PERSON,2024,1,Sunday
13.793735,76.805029,THEFT,2024,1,Friday
13.864331,76.787195,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
13.796377,76.803903,THEFT,2024,2,Wednesday
13.79881,76.800095,CASES OF HURT,2024,2,Saturday
13.796381,76.803907,Karnataka State Local Act,2024,3,Tuesday
13.795778,76.804082,KARNATAKA POLICE ACT 1963,2024,3,Wednesday
13.33554,77.101837,THEFT,2024,1,Tuesday
13.328145,77.080835,CASES OF HURT,2024,1,Tuesday
13.33448,77.100889,THEFT,2024,1,Tuesday
13.32932,77.094273,CASES OF HURT,2024,1,Tuesday
13.335093,77.09378,CASES OF HURT,2024,1,Thursday
13.33013,77.093919,THEFT,2024,1,Friday
13.323004,77.080835,MISSING PERSON,2024,1,Monday
13.323004,77.086597,CASES OF HURT,2024,1,Tuesday
13.323045,77.08307,MISSING PERSON,2024,1,Thursday
13.32966,77.09019,CHEATING,2024,1,Saturday
13.326382,77.086597,CASES OF HURT,2024,1,Sunday
13.324117,77.081821,CASES OF HURT,2024,1,Tuesday
13.34177,77.2356,MISSING PERSON,2024,1,Wednesday
13.33013,77.09225,CASES OF HURT,2024,1,Monday
13.25236,77.2356,RIOTS,2024,1,Tuesday
13.326382,77.083059,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
13.25698,77.56956,MISSING PERSON,2024,2,Monday
13.33013,77.093919,THEFT,2024,2,Saturday
13.33013,77.101837,THEFT,2024,2,Monday
13.338942,77.56956,MISSING PERSON,2024,2,Wednesday
13.25698,77.091242,Karnataka State Local Act,2024,2,Friday
13.34177,77.2356,MISSING PERSON,2024,2,Tuesday
13.33013,77.093919,THEFT,2024,2,Thursday
13.33596,77.094796,MISSING PERSON,2024,2,Monday
13.34177,77.2356,CHEATING,2024,3,Thursday
14.195288,77.39999,THEFT,2024,1,Monday
14.185413,77.050667,BURGLARY - NIGHT,2024,1,Thursday
14.185897,77.373453,THEFT,2024,1,Saturday
14.208763,77.330276,BURGLARY - NIGHT,2024,2,Friday
14.169666,77.481529,KARNATAKA POLICE ACT 1963,2024,3,Saturday
14.219163,77.31161,KARNATAKA POLICE ACT 1963,2024,3,Friday
13.218095,76.466265,Karnataka State Local Act,2024,1,Friday
13.260916,76.460994,CHEATING,2024,1,Saturday
13.28271,76.466438,MISSING PERSON,2024,1,Saturday
13.192337,76.429685,MISSING PERSON,2024,2,Saturday
13.286269,76.50602,CASES OF HURT,2024,2,Saturday
13.245084,76.538866,THEFT,2024,2,Tuesday
13.271434,76.445989,MISSING PERSON,2024,2,Thursday
13.265987,76.987456,MOLESTATION,2024,2,Thursday
13.192878,76.43102,CASES OF HURT,2024,2,Friday
13.182094,76.439326,MOLESTATION,2024,2,Tuesday
13.253863,76.475473,THEFT,2024,1,Tuesday
13.261099,76.475031,THEFT,2024,1,Saturday
13.259673,76.478566, CYBER CRIME,2024,1,Saturday
13.256119,76.484618,CASES OF HURT,2024,1,Saturday
13.226831,76.457639, CYBER CRIME,2024,1,Tuesday
13.2619,76.49227,Karnataka State Local Act,2024,1,Wednesday
13.251376,76.478814,KARNATAKA POLICE ACT 1963,2024,1,Saturday
13.26396,76.493944,MOLESTATION,2024,1,Saturday
13.261231,76.474821,THEFT,2024,1,Sunday
13.254483,76.471721,THEFT,2024,1,Tuesday
13.261231,76.474821,THEFT,2024,1,Friday
13.262314,76.486886,THEFT,2024,1,Saturday
13.261346,76.474529,THEFT,2024,1,Monday
13.24954,76.450675, CYBER CRIME,2024,2,Thursday
13.267912,76.468537,MISSING PERSON,2024,2,Friday
13.260315,76.471231,THEFT,2024,2,Sunday
13.250097,76.471836,MISSING PERSON,2024,2,Friday
13.250551,76.470844,MISSING PERSON,2024,2,Monday
13.261396,76.474792,MISSING PERSON,2024,2,Thursday
13.257092,76.46398,BURGLARY - NIGHT,2024,2,Saturday
13.254216,76.47545,CASES OF HURT,2024,2,Tuesday
13.252717,76.478486,KARNATAKA POLICE ACT 1963,2024,3,Wednesday
13.345303,77.05099, CYBER CRIME,2024,1,Thursday
13.0,77.1, CYBER CRIME,2024,1,Tuesday
13.0,77.0,CHEATING,2024,1,Friday
13.338002,77.096376, CYBER CRIME,2024,1,Wednesday
13.34749,77.102173, CYBER CRIME,2024,1,Wednesday
13.033794,77.002453, CYBER CRIME,2024,1,Wednesday
13.337979,77.096435, CYBER CRIME,2024,2,Friday
13.334834,77.102173, CYBER CRIME,2024,2,Monday
13.337946,77.096315, CYBER CRIME,2024,2,Monday
13.0,77.0, CYBER CRIME,2024,2,Tuesday
13.338013,77.096151,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,2,Friday
13.0,77.0, CYBER CRIME,2024,2,Saturday
13.0,77.0, CYBER CRIME,2024,2,Tuesday
13.0,77.0, CYBER CRIME,2024,2,Thursday
13.330404,77.05099, CYBER CRIME,2024,2,Thursday
13.0,77.0, CYBER CRIME,2024,2,Friday
13.337932,77.096455, CYBER CRIME,2024,2,Saturday
13.330404,77.05099, CYBER CRIME,2024,2,Monday
13.338013,77.910281, CYBER CRIME,2024,2,Monday
13.2593,77.002453, CYBER CRIME,2024,2,Tuesday
13.748552,77.05099, CYBER CRIME,2024,2,Thursday
13.0,77.0, CYBER CRIME,2024,2,Thursday
13.748552,77.910281, CYBER CRIME,2024,2,Monday
13.345303,77.218467, CYBER CRIME,2024,3,Friday
13.0,77.0, CYBER CRIME,2024,3,Friday
13.33793,77.096229, CYBER CRIME,2024,3,Monday
13.0,77.0, CYBER CRIME,2024,3,Tuesday
13.00001,77.000001,THEFT,2024,1,Thursday
13.34219,77.106024,MISSING PERSON,2024,1,Friday
17.342329,77.106115,MISSING PERSON,2024,1,Tuesday
13.258738,77.075554,MISSING PERSON,2024,1,Saturday
13.422508,77.155379,CASES OF HURT,2024,2,Friday
13.376716,77.111873,CASES OF HURT,2024,2,Friday
13.342329,77.106115,THEFT,2024,2,Monday
13.3432,77.05672,CASES OF HURT,2024,2,Tuesday
13.342329,77.106115, CYBER CRIME,2024,2,Thursday
13.29118,77.01207,Karnataka State Local Act,2024,2,Wednesday
13.342329,77.106115,THEFT,2024,2,Friday
13.342329,77.106115,THEFT,2024,2,Saturday
13.242191,77.000021,MISSING PERSON,2024,3,Sunday
13.242191,77.04985,Karnataka State Local Act,2024,3,Thursday
13.342329,77.106115,MISSING PERSON,2024,3,Thursday
13.342329,77.106115,BURGLARY - NIGHT,2024,3,Saturday
13.0,77.0,MISSING PERSON,2024,1,Wednesday
13.345121,77.10316,BURGLARY - NIGHT,2024,1,Thursday
13.34511,77.099195,THEFT,2024,1,Friday
13.0,77.0,CASES OF HURT,2024,1,Friday
13.339432,77.0001,THEFT,2024,1,Tuesday
13.0,77.0,MISSING PERSON,2024,1,Thursday
13.0,77.0,MISSING PERSON,2024,1,Friday
13.0,77.0,MISSING PERSON,2024,1,Saturday
13.345121,77.10316,THEFT,2024,1,Sunday
13.343994,77.103156,CASES OF HURT,2024,1,Tuesday
13.057745,77.004521,THEFT,2024,1,Wednesday
13.345121,77.10316,MISSING PERSON,2024,1,Thursday
13.345121,77.10316,THEFT,2024,1,Thursday
13.345094,77.103156,KARNATAKA POLICE ACT 1963,2024,1,Thursday
13.34511,77.10316,THEFT,2024,1,Friday
13.345121,77.103156,CHEATING,2024,1,Friday
13.345094,77.103156,MISSING PERSON,2024,1,Friday
13.345111,77.10316,MISSING PERSON,2024,1,Saturday
13.345094,77.103156,MISSING PERSON,2024,1,Saturday
13.02404,77.101231,THEFT,2024,1,Monday
13.345121,77.103162,MISSING PERSON,2024,1,Monday
13.345121,77.103161,MISSING PERSON,2024,1,Monday
13.345121,77.10316,THEFT,2024,1,Tuesday
13.02404,77.103119,CHEATING,2024,1,Wednesday
13.345121,77.103136,THEFT,2024,1,Wednesday
13.02404,77.101381,CHEATING,2024,1,Wednesday
13.345098,77.10807,CHEATING,2024,1,Thursday
13.004254,77.11884,KARNATAKA POLICE ACT 1963,2024,1,Thursday
13.057745,77.002453,CHEATING,2024,1,Thursday
13.00452,77.103179,THEFT,2024,1,Monday
13.345121,77.103161,THEFT,2024,1,Tuesday
13.344708,77.101414,CHEATING,2024,1,Tuesday
13.345121,77.10316,THEFT,2024,1,Tuesday
13.338291,77.093686,MISSING PERSON,2024,1,Tuesday
13.345121,77.10316,THEFT,2024,2,Friday
13.345121,77.10316,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,2,Monday
13.585637,77.002453,THEFT,2024,2,Monday
13.345094,77.103156,KARNATAKA POLICE ACT 1963,2024,2,Tuesday
13.345121,77.10316,THEFT,2024,2,Wednesday
13.345121,77.10316,MISSING PERSON,2024,2,Wednesday
13.345121,77.103161,CHEATING,2024,2,Thursday
13.345121,77.10316,CHEATING,2024,2,Friday
13.345121,77.10316,CHEATING,2024,2,Friday
13.339312,77.106626,CASES OF HURT,2024,2,Saturday
13.345121,77.103121,CHEATING,2024,2,Saturday
13.339432,77.004521,KARNATAKA POLICE ACT 1963,2024,2,Sunday
13.34511,77.10316,KARNATAKA POLICE ACT 1963,2024,2,Sunday
13.345121,77.10316,KARNATAKA POLICE ACT 1963,2024,2,Sunday
13.345121,77.103161,THEFT,2024,2,Sunday
13.0,77.0,CASES OF HURT,2024,2,Monday
13.345121,77.10316,THEFT,2024,2,Monday
13.345121,77.10316,CHEATING,2024,2,Tuesday
13.345121,77.103161,MISSING PERSON,2024,2,Tuesday
13.345121,77.103612,CASES OF HURT,2024,2,Wednesday
13.345121,77.103161,THEFT,2024,2,Friday
13.345121,77.10316,CASES OF HURT,2024,2,Saturday
13.0,77.0,MISSING PERSON,2024,2,Tuesday
13.345121,77.103154,CHEATING,2024,2,Tuesday
13.0,77.0,MISSING PERSON,2024,2,Thursday
13.0,77.0,MISSING PERSON,2024,2,Thursday
13.0,77.0,MISSING PERSON,2024,2,Friday
13.0,77.0,MISSING PERSON,2024,2,Sunday
13.345121,77.103131,KARNATAKA POLICE ACT 1963,2024,2,Monday
13.345121,77.103451,CHEATING,2024,3,Saturday
13.345121,77.10316,MISSING PERSON,2024,3,Sunday
13.345121,77.10316,RIOTS,2024,3,Tuesday
13.345421,77.10316,RIOTS,2024,3,Tuesday
13.345121,77.10316,RIOTS,2024,3,Tuesday
13.345606,77.103148, CYBER CRIME,2024,3,Wednesday
13.345121,77.103145,CHEATING,2024,3,Wednesday
13.345121,77.103454,THEFT,2024,3,Thursday
13.345121,77.103121,THEFT,2024,3,Friday
13.345124,77.103131,CASES OF HURT,2024,3,Saturday
13.345094,77.103156,CASES OF HURT,2024,3,Saturday
13.339012,77.092366,MISSING PERSON,2024,3,Sunday
13.019144,74.672815,MOLESTATION,2024,1,Thursday
13.019144,74.672815,MOLESTATION,2024,1,Monday
13.019144,74.672815,MOLESTATION,2024,2,Tuesday
13.062928,76.618207,CASES OF HURT,2024,1,Tuesday
13.163955,76.667354, CYBER CRIME,2024,1,Thursday
13.321744,76.769505,CASES OF HURT,2024,1,Tuesday
13.163582,76.66818,BURGLARY - NIGHT,2024,1,Thursday
13.163582,76.66818,RIOTS,2024,1,Thursday
13.166831,76.667599,MOLESTATION,2024,1,Saturday
13.160531,76.667351,MOLESTATION,2024,1,Sunday
13.163582,76.615276,MISSING PERSON,2024,1,Friday
13.166755,76.671542,CHEATING,2024,1,Friday
13.163582,76.66818,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,1,Friday
13.166875,76.671469,MOLESTATION,2024,1,Saturday
13.164311,76.667771,MISSING PERSON,2024,1,Monday
13.163582,76.66818,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,1,Wednesday
13.163403,76.669463,CASES OF HURT,2024,1,Wednesday
13.160505,76.670004,CHEATING,2024,1,Friday
13.163581,76.668181,CASES OF HURT,2024,1,Saturday
13.166008,76.670856,CASES OF HURT,2024,1,Monday
13.163284,76.669099,MOLESTATION,2024,1,Tuesday
13.160711,76.670835,CASES OF HURT,2024,2,Friday
13.166456,76.667442,CASES OF HURT,2024,2,Friday
13.163582,76.66818,MOLESTATION,2024,2,Friday
13.161842,76.669976,MOLESTATION,2024,2,Friday
13.166456,76.667442,MOLESTATION,2024,2,Sunday
13.163582,76.66818,CASES OF HURT,2024,2,Friday
13.163582,76.66818,CASES OF HURT,2024,2,Tuesday
13.163582,76.66818,THEFT,2024,2,Wednesday
13.166277,76.667618,MOLESTATION,2024,2,Wednesday
13.166277,76.667618,CASES OF HURT,2024,2,Thursday
13.166664,76.671094,CASES OF HURT,2024,2,Sunday
13.160536,76.667522,THEFT,2024,2,Saturday
13.166411,76.667938,THEFT,2024,2,Monday
13.165213,76.668076,CASES OF HURT,2024,3,Sunday
14.275585,77.178824,Karnataka State Local Act,2024,1,Tuesday
14.280127,77.175454,BURGLARY - NIGHT,2024,1,Saturday
14.280865,77.174232, CYBER CRIME,2024,1,Saturday
14.142162,77.109712,CHEATING,2024,1,Friday
14.279403,77.174042,KARNATAKA POLICE ACT 1963,2024,1,Friday
14.279291,77.173992,KARNATAKA POLICE ACT 1963,2024,1,Friday
14.141169,77.109712,CASES OF HURT,2024,2,Thursday
14.282807,77.254227,BURGLARY - NIGHT,2024,2,Friday
14.137805,77.210101,MOLESTATION,2024,2,Saturday
14.138083,77.208795,CASES OF HURT,2024,2,Monday
12.65186,76.324311,THEFT,2024,2,Wednesday
14.137805,77.109712,MISSING PERSON,2024,2,Monday
14.141169,77.109712,CASES OF HURT,2024,3,Friday
14.141169,77.063077,CASES OF HURT,2024,3,Friday
14.137805,77.063077,MISSING PERSON,2024,3,Monday
13.321928,75.000476,CASES OF HURT,2024,1,Wednesday
13.321853,75.000465,CASES OF HURT,2024,1,Thursday
13.354074,74.950982,THEFT,2024,1,Monday
13.318173,74.95625,THEFT,2024,2,Saturday
13.34064,75.011548,MISSING PERSON,2024,2,Monday
13.376191,74.987638,MISSING PERSON,2024,2,Sunday
13.364114,74.996443,CHEATING,2024,2,Tuesday
13.305861,74.984597,KARNATAKA POLICE ACT 1963,2024,2,Thursday
13.347952,74.981544,THEFT,2024,3,Tuesday
13.504151,74.941519,CASES OF HURT,2024,1,Tuesday
13.594259,74.909758,RIOTS,2024,1,Tuesday
13.612071,74.934481,MISSING PERSON,2024,1,Wednesday
13.705708,74.957538,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
13.232294,74.422556,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,1,Tuesday
13.494167,74.809953,KARNATAKA POLICE ACT 1963,2024,1,Tuesday
13.438291,74.744171,CHEATING,2024,1,Thursday
13.456876,74.589686,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,1,Friday
13.232453,74.422556,CHEATING,2024,1,Saturday
13.232294,74.422556,MISSING PERSON,2024,1,Wednesday
13.473558,74.832966,CASES OF HURT,2024,1,Saturday
13.210121,74.443976,CASES OF HURT,2024,1,Monday
13.232294,74.422556,CHEATING,2024,1,Tuesday
13.236601,74.443976,CHEATING,2024,1,Wednesday
13.459436,74.83938,THEFT,2024,1,Thursday
13.423776,74.744025,CHEATING,2024,1,Friday
13.45064,74.729888,KARNATAKA POLICE ACT 1963,2024,1,Sunday
13.262723,74.70701,CASES OF HURT,2024,1,Thursday
13.495616,74.859522,THEFT,2024,1,Sunday
13.493927,74.817555,MISSING PERSON,2024,1,Sunday
13.429111,74.74259,THEFT,2024,2,Sunday
13.232453,74.445877,CHEATING,2024,2,Monday
13.210121,74.422556, CYBER CRIME,2024,2,Thursday
13.4305,74.884844,KARNATAKA POLICE ACT 1963,2024,2,Sunday
13.436761,74.74433,CASES OF HURT,2024,2,Monday
13.496921,74.762,THEFT,2024,2,Tuesday
13.402755,74.744685,MOLESTATION,2024,2,Saturday
13.477581,74.78704,MOLESTATION,2024,2,Monday
13.454821,74.78437,CHEATING,2024,2,Wednesday
13.452651,74.783441,CHEATING,2024,2,Thursday
13.439526,74.742088,MISSING PERSON,2024,2,Friday
13.451211,74.78404,CHEATING,2024,2,Tuesday
13.210121,74.443976,CASES OF HURT,2024,2,Wednesday
13.426385,74.740785,CASES OF HURT,2024,2,Wednesday
13.236601,74.445877,CASES OF HURT,2024,3,Tuesday
13.875714,74.602722,THEFT,2024,1,Monday
13.5158,74.3742,THEFT,2024,1,Tuesday
13.083183,74.741205,CASES OF HURT,2024,1,Wednesday
13.827561,74.624213,THEFT,2024,1,Friday
13.4813,74.3843,CASES OF HURT,2024,1,Saturday
13.4813,74.3843,CASES OF HURT,2024,1,Saturday
13.793073,74.683212,KARNATAKA POLICE ACT 1963,2024,1,Monday
13.872168,74.628654,CHEATING,2024,1,Tuesday
13.91194,74.603206,CHEATING,2024,1,Tuesday
13.865546,74.628148,CHEATING,2024,1,Tuesday
13.0,74.0,KARNATAKA POLICE ACT 1963,2024,1,Wednesday
13.868563,74.611971,CASES OF HURT,2024,1,Wednesday
13.831674,74.633002,CHEATING,2024,1,Saturday
13.826905,74.622048,KARNATAKA POLICE ACT 1963,2024,1,Saturday
13.773582,74.63591,THEFT,2024,1,Tuesday
13.856119,74.629636,THEFT,2024,2,Saturday
13.941547,74.653667,THEFT,2024,2,Sunday
13.738435,74.639494,Karnataka State Local Act,2024,2,Tuesday
13.85431,74.646082,THEFT,2024,2,Thursday
13.505,74.458,CASES OF HURT,2024,2,Saturday
13.505,74.45,CASES OF HURT,2024,2,Sunday
13.822384,74.629808,CHEATING,2024,2,Monday
13.916515,74.604901,CASES OF HURT,2024,2,Monday
13.910229,74.592284,CASES OF HURT,2024,2,Monday
13.783681,74.638306,BURGLARY - NIGHT,2024,2,Thursday
13.745825,74.63816,CASES OF HURT,2024,2,Sunday
13.74226,74.638899,CASES OF HURT,2024,2,Sunday
13.827689,74.619736,CASES OF HURT,2024,2,Sunday
13.92818,74.593736,CASES OF HURT,2024,2,Wednesday
13.80117,74.748498,Karnataka State Local Act,2024,2,Thursday
13.927144,74.629042,Karnataka State Local Act,2024,2,Wednesday
13.822498,74.631278,KARNATAKA POLICE ACT 1963,2024,3,Saturday
13.844679,74.696644,CASES OF HURT,2024,3,Saturday
13.844679,74.696644,CASES OF HURT,2024,3,Sunday
13.939554,74.595685,THEFT,2024,3,Sunday
13.933871,74.595938,THEFT,2024,3,Monday
13.933871,74.595938,THEFT,2024,3,Monday
13.933871,74.595938,THEFT,2024,3,Monday
13.828225,74.633207,KARNATAKA POLICE ACT 1963,2024,3,Wednesday
13.754392,74.656594,KARNATAKA POLICE ACT 1963,2024,3,Wednesday
13.765896,74.638402,MISSING PERSON,2024,3,Saturday
13.721158,74.66807,BURGLARY - NIGHT,2024,1,Wednesday
13.649226,74.671417,BURGLARY - NIGHT,2024,2,Friday
13.683166,74.668022,KARNATAKA POLICE ACT 1963,2024,2,Tuesday
13.692668,74.694425,CASES OF HURT,2024,2,Tuesday
13.692705,74.694883,CASES OF HURT,2024,2,Tuesday
13.415774,74.384721,KARNATAKA POLICE ACT 1963,2024,2,Thursday
13.656253,74.672182,KARNATAKA POLICE ACT 1963,2024,2,Tuesday
13.678786,74.657617, CYBER CRIME,2024,2,Wednesday
13.715874,74.734016,THEFT,2024,2,Monday
13.701365,74.645285,CHEATING,2024,3,Wednesday
13.457559,74.991493,THEFT,2024,1,Wednesday
13.398151,75.003118,BURGLARY - NIGHT,2024,1,Monday
13.299,74.5349,RIOTS,2024,1,Monday
13.461138,74.957181,CASES OF HURT,2024,1,Wednesday
13.474656,74.986424,THEFT,2024,2,Sunday
13.384257,74.998324,KARNATAKA POLICE ACT 1963,2024,2,Monday
13.458794,74.992428, CYBER CRIME,2024,2,Friday
13.458505,74.990916,MISSING PERSON,2024,2,Sunday
13.452572,74.989113,KARNATAKA POLICE ACT 1963,2024,2,Thursday
13.452631,74.989299,MISSING PERSON,2024,3,Wednesday
13.335699,74.868323,BURGLARY - NIGHT,2024,1,Tuesday
13.328341,74.881401,MISSING PERSON,2024,1,Friday
13.284856,74.864508,CASES OF HURT,2024,1,Wednesday
13.392398,74.912941,THEFT,2024,2,Friday
13.331961,74.872818,CHEATING,2024,2,Saturday
13.356328,74.820091,MOLESTATION,2024,2,Thursday
13.363171,74.863724,MISSING PERSON,2024,2,Tuesday
13.237941,74.746496,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,1,Monday
13.235089,74.74662,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2024,1,Monday
13.280072,74.751064,MOLESTATION,2024,1,Tuesday
13.284367,74.748413,THEFT,2024,1,Saturday
13.276117,74.750156,BURGLARY - NIGHT,2024,1,Wednesday
13.196552,74.445401,MISSING PERSON,2024,1,Tuesday
13.016001,75.814025,MISSING PERSON,2024,1,Wednesday
13.287664,74.750557,MISSING PERSON,2024,2,Saturday
13.22877,74.74825,THEFT,2024,2,Monday
13.22877,74.74825,MISSING PERSON,2024,2,Monday
